JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT
2022;SEP.;1224;Wagramer Str. II;B;8;Süßenbrunn;Kfz;9512;10270;10002;10145;10811;9094;5758;11324;Fr,30.09.
2022;SEP.;1224;Wagramer Str. II;B;8;Süßenbrunn;LkwÄ;301;389;378;410;344;79;40;451;Do,15.09.
2022;SEP.;1224;Wagramer Str. II;B;8;Gesamt;Kfz;19432;21148;20726;21014;21833;17850;11579;22813;Fr,30.09.
2022;SEP.;1224;Wagramer Str. II;B;8;Gesamt;LkwÄ;820;1061;1073;1124;887;203;114;1259;Do,01.09.
2022;SEP.;1600;Schönbrunner Straße;B;1;Zentrum;Kfz;17861;18574;17524;18736;18995;17096;14705;19479;Fr,16.09.
2022;SEP.;1600;Schönbrunner Straße;B;1;Zentrum;LkwÄ;982;1180;1186;1207;1104;567;306;1329;Mi,21.09.
2022;SEP.;1600;Schönbrunner Straße;B;1;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1600;Schönbrunner Straße;B;1;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1600;Schönbrunner Straße;B;1;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1600;Schönbrunner Straße;B;1;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1603;Hirschstettner Straße;G;0;Kagran;Kfz;6592;6909;6654;6818;7351;6589;4847;7879;Fr,30.09.
2022;SEP.;1603;Hirschstettner Straße;G;0;Kagran;LkwÄ;345;409;427;409;396;208;128;548;Mo,19.09.
2022;SEP.;1603;Hirschstettner Straße;G;0;S2;Kfz;7772;8426;8365;8472;8354;6989;4960;9512;Do,01.09.
2022;SEP.;1603;Hirschstettner Straße;G;0;S2;LkwÄ;325;401;416;416;349;144;88;464;Mo,19.09.
2022;SEP.;1603;Hirschstettner Straße;G;0;Gesamt;Kfz;14364;15335;15019;15290;15705;13578;9806;16628;Fr,30.09.
2022;SEP.;1603;Hirschstettner Straße;G;0;Gesamt;LkwÄ;670;810;844;825;746;352;216;1012;Mo,19.09.
2022;SEP.;1607;Weißgerberlände;B;227;A4;Kfz;22667;24360;23392;24655;24368;19279;16742;26094;Do,29.09.
2022;SEP.;1607;Weißgerberlände;B;227;A4;LkwÄ;547;675;705;694;602;248;143;785;Do,29.09.
2022;SEP.;1607;Weißgerberlände;B;227;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1607;Weißgerberlände;B;227;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1607;Weißgerberlände;B;227;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1607;Weißgerberlände;B;227;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1608;Margaretengürtel/Matzl.Pl;B;221;A23;Kfz;24055;24956;24378;24801;25820;22532;20625;26826;Fr,30.09.
2022;SEP.;1608;Margaretengürtel/Matzl.Pl;B;221;A23;LkwÄ;4054;4715;4787;4774;4503;2541;1937;5026;Do,22.09.
2022;SEP.;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;Kfz;23187;24409;23363;24461;25110;21180;18477;26177;Fr,30.09.
2022;SEP.;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;LkwÄ;1384;1693;1706;1737;1569;649;419;1827;Do,29.09.
2022;SEP.;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;Kfz;47243;49365;47742;49262;50930;43711;39102;53003;Fr,30.09.
2022;SEP.;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;LkwÄ;5438;6408;6492;6510;6072;3190;2356;6840;Do,29.09.
2022;SEP.;1611;Simmeringer Hauptstr. II;B;225;Schwechat;Kfz;6781;7103;6790;7029;7546;6396;5394;7764;Do,01.09.
2022;SEP.;1611;Simmeringer Hauptstr. II;B;225;Schwechat;LkwÄ;266;331;343;338;304;125;50;401;Di,06.09.
2022;SEP.;1611;Simmeringer Hauptstr. II;B;225;Zentrum;Kfz;7219;7582;7373;7501;7959;6794;5645;8131;Do,01.09.
2022;SEP.;1611;Simmeringer Hauptstr. II;B;225;Zentrum;LkwÄ;269;341;291;386;265;96;48;417;*Mi,14.09.
2022;SEP.;1611;Simmeringer Hauptstr. II;B;225;Gesamt;Kfz;14000;14685;14162;14530;15505;13190;11039;15895;Do,01.09.
2022;SEP.;1611;Simmeringer Hauptstr. II;B;225;Gesamt;LkwÄ;535;672;634;724;568;220;97;789;*Mi,28.09.
2022;SEP.;1612;Längenfeldgasse;G;0;Eichenstraße;Kfz;10833;11653;11431;11729;11634;9398;7756;12094;Fr,30.09.
2022;SEP.;1612;Längenfeldgasse;G;0;Eichenstraße;LkwÄ;401;480;476;499;435;212;156;545;Do,22.09.
2022;SEP.;1612;Längenfeldgasse;G;0;Wienerbergstraße;Kfz;7576;8157;7825;8034;8742;6720;5232;9122;Fr,30.09.
2022;SEP.;1612;Längenfeldgasse;G;0;Wienerbergstraße;LkwÄ;337;394;372;388;429;213;148;479;Fr,23.09.
2022;SEP.;1612;Längenfeldgasse;G;0;Gesamt;Kfz;18408;19810;19256;19763;20376;16118;12988;21216;Fr,30.09.
2022;SEP.;1612;Längenfeldgasse;G;0;Gesamt;LkwÄ;738;874;848;887;864;425;304;970;Do,22.09.
2022;SEP.;1613;Lainzer Straße;G;0;Zentrum;Kfz;4842;5293;5224;5302;5324;3870;3337;5551;Do,29.09.
2022;SEP.;1613;Lainzer Straße;G;0;Zentrum;LkwÄ;430;482;476;497;451;315;254;558;Do,22.09.
2022;SEP.;1613;Lainzer Straße;G;0;Fasangartengasse;Kfz;7091;7740;7580;7807;7696;5833;4778;8131;Do,22.09.
2022;SEP.;1613;Lainzer Straße;G;0;Fasangartengasse;LkwÄ;441;517;500;529;498;266;202;606;Mi,21.09.
2022;SEP.;1613;Lainzer Straße;G;0;Gesamt;Kfz;11933;13033;12804;13108;13020;9702;8115;13639;Do,22.09.
2022;SEP.;1613;Lainzer Straße;G;0;Gesamt;LkwÄ;871;999;976;1026;949;582;456;1150;Do,22.09.
2022;SEP.;1614;Maxingstraße;G;0;Montecuccoliplatz;Kfz;5175;5659;5464;5678;5766;4190;3500;5864;Fr,23.09.
2022;SEP.;1614;Maxingstraße;G;0;Montecuccoliplatz;LkwÄ;376;432;426;437;423;235;214;457;Do,22.09.
2022;SEP.;1614;Maxingstraße;G;0;Zentrum;Kfz;7013;7662;7512;7746;7563;5719;4738;8144;Mi,07.09.
2022;SEP.;1614;Maxingstraße;G;0;Zentrum;LkwÄ;724;848;842;868;799;429;338;902;Mi,21.09.
2022;SEP.;1614;Maxingstraße;G;0;Gesamt;Kfz;12188;13321;12976;13424;13329;9910;8238;13947;Mi,07.09.
2022;SEP.;1614;Maxingstraße;G;0;Gesamt;LkwÄ;1100;1279;1268;1305;1222;664;551;1357;Do,22.09.
2022;SEP.;1615;Gablenzgasse;B;223;Zentrum;Kfz;15520;16139;15720;16045;16718;14988;12651;17120;Fr,30.09.
2022;SEP.;1615;Gablenzgasse;B;223;Zentrum;LkwÄ;391;465;482;473;429;204;173;555;Mo,19.09.
2022;SEP.;1615;Gablenzgasse;B;223;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1615;Gablenzgasse;B;223;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1615;Gablenzgasse;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1615;Gablenzgasse;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.
2022;SEP.;1616;Gersthofer Straße;G;0;Lidlgasse;Kfz;6700;7135;6908;7219;7099;6096;4908;7649;Mi,07.09.
2022;SEP.;1616;Gersthofer Straße;G;0;Lidlgasse;LkwÄ;560;663;676;675;620;318;233;786;Do,22.09.
2022;SEP.;1616;Gersthofer Straße;G;0;Türkenschanz-Park;Kfz;8699;9249;8888;9325;9341;7850;6524;9855;Do,29.09.
2022;SEP.;1616;Gersthofer Straße;G;0;Türkenschanz-Park;LkwÄ;892;1032;1022;1055;981;593;418;1161;Mi,28.09.
2022;SEP.;1616;Gersthofer Straße;G;0;Gesamt;Kfz;15399;16385;15796;16544;16440;13946;11432;17231;Do,29.09.
2022;SEP.;1616;Gersthofer Straße;G;0;Gesamt;LkwÄ;1451;1695;1699;1730;1601;910;651;1918;Mi,28.09.
2022;SEP.;1617;Angerer Straße;G;0;Brünner Straße;Kfz;7734;8241;7987;8158;8663;7143;5536;8968;Fr,30.09.
2022;SEP.;1617;Angerer Straße;G;0;Brünner Straße;LkwÄ;321;388;376;403;359;169;101;451;Do,29.09.
2022;SEP.;1617;Angerer Straße;G;0;Donaufelder Str.;Kfz;7151;7559;7334;7486;7928;6632;5430;8280;Fr,30.09.
2022;SEP.;1617;Angerer Straße;G;0;Donaufelder Str.;LkwÄ;155;195;190;201;183;60;28;233;Mi,28.09.
2022;SEP.;1617;Angerer Straße;G;0;Gesamt;Kfz;14886;15800;15321;15644;16591;13775;10966;17248;Fr,30.09.
2022;SEP.;1617;Angerer Straße;G;0;Gesamt;LkwÄ;476;583;566;604;543;228;130;669;Do,29.09.
2022;SEP.;1618;Siemensstraße;B;229;Leopoldauer Platz;Kfz;7117;7733;7647;7688;7917;6253;4593;8388;Fr,30.09.
2022;SEP.;1618;Siemensstraße;B;229;Leopoldauer Platz;LkwÄ;905;1100;1150;1116;1020;443;296;1193;Mo,26.09.
2022;SEP.;1618;Siemensstraße;B;229;Siemensplatz;Kfz;7798;8458;8342;8409;8679;6918;5048;8944;Fr,30.09.
2022;SEP.;1618;Siemensstraße;B;229;Siemensplatz;LkwÄ;943;1148;1172;1181;1041;464;297;1384;Di,06.09.
2022;SEP.;1618;Siemensstraße;B;229;Gesamt;Kfz;14915;16191;15990;16098;16596;13170;9642;17332;Fr,30.09.
2022;SEP.;1618;Siemensstraße;B;229;Gesamt;LkwÄ;1848;2248;2322;2297;2061;906;593;2527;Di,06.09.
2022;SEP.;1619;Breitenfurter Straße II;B;13;Liesinger Platz;Kfz;7965;8670;8552;8612;8913;6916;5141;9197;Fr,30.09.
2022;SEP.;1619;Breitenfurter Straße II;B;13;Liesinger Platz;LkwÄ;330;388;401;392;368;184;159;420;Di,27.09.
2022;SEP.;1619;Breitenfurter Straße II;B;13;Zentrum;Kfz;11509;12432;12111;12400;12774;10164;7775;12959;Fr,30.09.
2022;SEP.;1619;Breitenfurter Straße II;B;13;Zentrum;LkwÄ;595;705;701;721;665;333;253;782;Mi,28.09.
2022;SEP.;1619;Breitenfurter Straße II;B;13;Gesamt;Kfz;19474;21102;20663;21012;21687;17081;12916;22156;Fr,30.09.
2022;SEP.;1619;Breitenfurter Straße II;B;13;Gesamt;LkwÄ;925;1093;1102;1113;1033;518;412;1189;Mi,28.09.
2022;SEP.;1620;Endresstraße;G;0;Mauerer Hauptplatz;Kfz;3042;3334;3248;3313;3458;2525;1954;3612;Fr,30.09.
2022;SEP.;1620;Endresstraße;G;0;Mauerer Hauptplatz;LkwÄ;183;222;216;226;218;86;68;253;Mi,28.09.
2022;SEP.;1620;Endresstraße;G;0;Atzgersdorf;Kfz;2097;2329;2254;2309;2439;1651;1270;2592;Fr,30.09.
2022;SEP.;1620;Endresstraße;G;0;Atzgersdorf;LkwÄ;260;315;301;321;310;128;92;359;Mi,21.09.
2022;SEP.;1620;Endresstraße;G;0;Gesamt;Kfz;5139;5663;5502;5622;5897;4176;3224;6204;Fr,30.09.
2022;SEP.;1620;Endresstraße;G;0;Gesamt;LkwÄ;444;537;517;547;528;213;160;604;Mi,28.09.
2022;SEP.;1621;Währinger Gürtel;B;221;Liechtenwerder Platz;Kfz;34329;34640;33662;34300;36306;35470;31479;37115;Fr,30.09.
2022;SEP.;1621;Währinger Gürtel;B;221;Liechtenwerder Platz;LkwÄ;1972;2403;2515;2447;2199;1031;546;2673;Mo,19.09.
2022;SEP.;1621;Währinger Gürtel;B;221;Wienzeile;Kfz;27303;28008;27269;27729;29323;26916;23812;30900;Do,22.09.
2022;SEP.;1621;Währinger Gürtel;B;221;Wienzeile;LkwÄ;2689;3256;3392;3321;2979;1462;798;3721;Mo,19.09.
2022;SEP.;1621;Währinger Gürtel;B;221;Gesamt;Kfz;61632;62648;60930;62029;65630;62386;55291;67729;Fr,30.09.
2022;SEP.;1621;Währinger Gürtel;B;221;Gesamt;LkwÄ;4662;5659;5907;5768;5178;2494;1344;6394;Mo,19.09.
2022;SEP.;1622;Himberger Straße II;B;16;Zentrum;Kfz;4956;5548;5564;5634;5308;3789;2873;6113;Do,15.09.
2022;SEP.;1622;Himberger Straße II;B;16;Zentrum;LkwÄ;275;364;391;380;300;43;16;460;Mo,12.09.
2022;SEP.;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;Kfz;5376;6094;5851;6122;6217;3995;2810;6387;Fr,02.09.
2022;SEP.;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;LkwÄ;1129;1368;1338;1403;1302;605;334;1472;Mi,07.09.
2022;SEP.;1622;Himberger Straße II;B;16;Gesamt;Kfz;10333;11642;11415;11756;11525;7784;5684;12393;Do,15.09.
2022;SEP.;1622;Himberger Straße II;B;16;Gesamt;LkwÄ;1403;1732;1729;1783;1602;648;350;1860;Mi,28.09.
2022;SEP.;1623;Breitenleer Straße II;G;0;Stadteinwärts;Kfz;6624;7148;6864;7153;7366;5996;4368;7516;Fr,30.09.
2022;SEP.;1623;Breitenleer Straße II;G;0;Stadteinwärts;LkwÄ;379;471;464;487;434;156;97;613;Do,29.09.
2022;SEP.;1623;Breitenleer Straße II;G;0;Stadtauswärts;Kfz;5857;6443;6174;6435;6682;4941;3551;6859;Fr,23.09.
2022;SEP.;1623;Breitenleer Straße II;G;0;Stadtauswärts;LkwÄ;551;695;692;727;615;190;119;800;Do,29.09.
2022;SEP.;1623;Breitenleer Straße II;G;0;Gesamt;Kfz;12482;13592;13037;13587;14047;10937;7919;14374;Fr,30.09.
2022;SEP.;1623;Breitenleer Straße II;G;0;Gesamt;LkwÄ;930;1166;1155;1214;1048;345;216;1413;Do,29.09.
2022;SEP.;1624;Seyringer Straße;G;0;Wassermanngasse;Kfz;6323;6731;6513;6602;7240;6365;4041;7380;Fr,30.09.
2022;SEP.;1624;Seyringer Straße;G;0;Wassermanngasse;LkwÄ;297;388;394;411;325;64;26;469;Mi,28.09.
2022;SEP.;1624;Seyringer Straße;G;0;Ernst-Kein-Gasse;Kfz;5672;6129;5984;6041;6475;5425;3404;6748;Fr,30.09.
2022;SEP.;1624;Seyringer Straße;G;0;Ernst-Kein-Gasse;LkwÄ;192;253;254;266;221;32;13;310;Mi,28.09.
2022;SEP.;1624;Seyringer Straße;G;0;Gesamt;Kfz;11995;12860;12498;12643;13715;11790;7445;14128;Fr,30.09.
2022;SEP.;1624;Seyringer Straße;G;0;Gesamt;LkwÄ;489;642;648;677;546;96;39;779;Mi,28.09.
2022;SEP.;1625;Favoritenstraße;G;0;Karlsplatz (Zentrum);Kfz;8898;9731;9162;9982;9531;7226;5991;10560;Do,29.09.
2022;SEP.;1625;Favoritenstraße;G;0;Karlsplatz (Zentrum);LkwÄ;202;260;257;278;214;64;23;330;Do,08.09.
2022;SEP.;1625;Favoritenstraße;G;0;Südtiroler Platz;Kfz;1715;1903;1906;1919;1858;1318;1078;2616;Di,20.09.
2022;SEP.;1625;Favoritenstraße;G;0;Südtiroler Platz;LkwÄ;29;36;37;38;30;15;4;77;Di,20.09.
2022;SEP.;1625;Favoritenstraße;G;0;Gesamt;Kfz;10613;11634;11069;11901;11390;8544;7070;12935;Do,29.09.
2022;SEP.;1625;Favoritenstraße;G;0;Gesamt;LkwÄ;231;296;294;317;243;79;28;365;Do,29.09.
2022;SEP.;1626;Ludwig-van-Höhnel-Gasse;B;225;Verteilerkreis;Kfz;9459;9742;9380;9644;10288;9439;7918;10737;Fr,30.09.
2022;SEP.;1626;Ludwig-van-Höhnel-Gasse;B;225;Verteilerkreis;LkwÄ;407;500;518;504;476;172;126;577;Di,20.09.
2022;SEP.;1626;Ludwig-van-Höhnel-Gasse;B;225;Laaer-Berg-Str.;Kfz;10189;10400;10000;10329;10908;10024;9190;11347;Fr,30.09.
2022;SEP.;1626;Ludwig-van-Höhnel-Gasse;B;225;Laaer-Berg-Str.;LkwÄ;867;1046;1066;1066;980;430;316;1160;Do,08.09.
2022;SEP.;1626;Ludwig-van-Höhnel-Gasse;B;225;Gesamt;Kfz;19648;20143;19380;19972;21196;19464;17108;22084;Fr,30.09.
2022;SEP.;1626;Ludwig-van-Höhnel-Gasse;B;225;Gesamt;LkwÄ;1274;1547;1584;1571;1456;602;442;1703;Mo,19.09.
2022;SEP.;1627;Felberstraße;B;224;Neubauguertel;Kfz;7883;8182;7914;8157;8462;7440;6678;8747;Fr,30.09.
2022;SEP.;1627;Felberstraße;B;224;Neubauguertel;LkwÄ;469;573;614;579;522;230;141;776;Mo,19.09.
2022;SEP.;1627;Felberstraße;B;224;Schweglerstraße;Kfz;7613;7902;7604;7928;8070;7217;6424;8331;Fr,30.09.
2022;SEP.;1627;Felberstraße;B;224;Schweglerstraße;LkwÄ;55;67;70;68;60;30;16;83;Di,06.09.
2022;SEP.;1627;Felberstraße;B;224;Gesamt;Kfz;15496;16083;15517;16085;16532;14657;13102;17078;Fr,30.09.
2022;SEP.;1627;Felberstraße;B;224;Gesamt;LkwÄ;524;639;684;648;582;260;156;852;Mo,19.09.
2022;AUG.;1075;Reichsbrücke;B;8;Leopoldstadt;Kfz;16881;18837;18250;19184;18208;12830;11515;22309;Di,30.08.
2022;AUG.;1075;Reichsbrücke;B;8;Leopoldstadt;LkwÄ;535;679;715;686;619;222;155;848;Mi,17.08.
2022;AUG.;1075;Reichsbrücke;B;8;Donaustadt;Kfz;13687;14619;13632;14862;14752;12102;10857;15966;Di,30.08.
2022;AUG.;1075;Reichsbrücke;B;8;Donaustadt;LkwÄ;534;659;643;668;647;277;187;717;Mi,31.08.
2022;AUG.;1075;Reichsbrücke;B;8;Gesamt;Kfz;30568;33456;31882;34047;32960;24932;22373;38275;Di,30.08.
2022;AUG.;1075;Reichsbrücke;B;8;Gesamt;LkwÄ;1069;1338;1358;1354;1266;498;342;1524;Di,30.08.
2022;AUG.;1078;Westbahnhof;B;221;Wienzeile;Kfz;35153;36831;35931;36957;37293;33730;28905;41070;Fr,26.08.
2022;AUG.;1078;Westbahnhof;B;221;Wienzeile;LkwÄ;1021;1276;1255;1301;1210;519;301;1490;Do,25.08.
2022;AUG.;1078;Westbahnhof;B;221;Stadthalle;Kfz;28311;29350;28914;29470;29365;27302;24545;32739;Mi,31.08.
2022;AUG.;1078;Westbahnhof;B;221;Stadthalle;LkwÄ;795;971;984;986;907;434;307;1158;Do,25.08.
2022;AUG.;1078;Westbahnhof;B;221;Gesamt;Kfz;63464;66181;64845;66427;66658;61032;53450;73161;Mi,31.08.
2022;AUG.;1078;Westbahnhof;B;221;Gesamt;LkwÄ;1816;2248;2240;2287;2117;953;608;2648;Do,25.08.
2022;AUG.;1089;Floridsdorf-Br.;B;226;Brigittenau;Kfz;10863;11736;11350;11892;11573;9441;8161;14490;Di,30.08.
2022;AUG.;1089;Floridsdorf-Br.;B;226;Brigittenau;LkwÄ;270;338;347;350;288;132;80;475;Di,30.08.
2022;AUG.;1089;Floridsdorf-Br.;B;226;Floridsdorf;Kfz;13094;14406;13983;14759;13590;11113;8908;21545;Di,30.08.
2022;AUG.;1089;Floridsdorf-Br.;B;226;Floridsdorf;LkwÄ;366;465;476;485;386;161;96;750;Mi,31.08.
2022;AUG.;1089;Floridsdorf-Br.;B;226;Gesamt;Kfz;23957;26141;25333;26652;25164;20554;17069;36035;Di,30.08.
2022;AUG.;1089;Floridsdorf-Br.;B;226;Gesamt;LkwÄ;636;803;822;834;674;293;176;1203;Di,30.08.
2022;AUG.;1096;Brigittenauer Brücke;B;14;Brigittenau;Kfz;12112;13550;13282;13870;12698;9161;8149;16253;Di,30.08.
2022;AUG.;1096;Brigittenauer Brücke;B;14;Brigittenau;LkwÄ;338;447;465;463;371;103;49;557;Mo,22.08.
2022;AUG.;1096;Brigittenauer Brücke;B;14;Floridsdorf;Kfz;9612;10536;10161;10688;10380;8006;6832;11645;Di,30.08.
2022;AUG.;1096;Brigittenauer Brücke;B;14;Floridsdorf;LkwÄ;314;403;413;414;356;121;79;491;Mo,22.08.
2022;AUG.;1096;Brigittenauer Brücke;B;14;Gesamt;Kfz;21725;24086;23443;24558;23078;17167;14981;27898;Di,30.08.
2022;AUG.;1096;Brigittenauer Brücke;B;14;Gesamt;LkwÄ;653;850;878;877;728;224;127;1048;Mo,22.08.
2022;AUG.;1131;Karlsplatz;B;1;Heumarkt;Kfz;16379;18255;17482;18567;17938;12994;10834;19996;*Mi,31.08.
2022;AUG.;1131;Karlsplatz;B;1;Heumarkt;LkwÄ;625;761;750;782;698;343;252;936;*Mi,17.08.
2022;AUG.;1131;Karlsplatz;B;1;Wienzeile;Kfz;9535;10548;10085;10740;10340;7939;6355;11821;*Di,30.08.
2022;AUG.;1131;Karlsplatz;B;1;Wienzeile;LkwÄ;397;473;468;484;438;252;182;537;*Di,30.08.
2022;AUG.;1131;Karlsplatz;B;1;Gesamt;Kfz;25915;28804;27567;29307;28278;20933;17189;31733;*Di,30.08.
2022;AUG.;1131;Karlsplatz;B;1;Gesamt;LkwÄ;1022;1233;1219;1265;1136;595;434;1415;*Mi,17.08.
2022;AUG.;1170;Donaukanal Straße;B;227;1171-Obere Donaustr.;Kfz;22773;24095;23436;24308;24007;20539;18748;25189;Do,25.08.
2022;AUG.;1170;Donaukanal Straße;B;227;1171-Obere Donaustr.;LkwÄ;707;859;856;869;825;410;275;959;Mi,24.08.
2022;AUG.;1170;Donaukanal Straße;B;227;1172-Franz-Josef-Kai;Kfz;30410;32294;30685;32752;32300;27816;24196;34546;Do,25.08.
2022;AUG.;1170;Donaukanal Straße;B;227;1172-Franz-Josef-Kai;LkwÄ;1294;1547;1536;1575;1460;818;563;1693;Mi,24.08.
2022;AUG.;1170;Donaukanal Straße;B;227;Gesamt;Kfz;53183;56388;54121;57060;56307;48354;42943;59735;Do,25.08.
2022;AUG.;1170;Donaukanal Straße;B;227;Gesamt;LkwÄ;2001;2406;2392;2445;2285;1229;838;2652;Mi,24.08.
2022;AUG.;1177;Handelskai;B;14;Klosterneuburg;Kfz;9045;9767;9731;9865;9460;7664;6974;10907;Mi,31.08.
2022;AUG.;1177;Handelskai;B;14;Klosterneuburg;LkwÄ;415;531;532;554;453;153;113;593;Mi,24.08.
2022;AUG.;1177;Handelskai;B;14;Freudenau;Kfz;11629;12694;12178;12920;12416;9945;8290;14903;Di,30.08.
2022;AUG.;1177;Handelskai;B;14;Freudenau;LkwÄ;665;859;836;901;735;258;135;1097;Di,30.08.
2022;AUG.;1177;Handelskai;B;14;Gesamt;Kfz;20674;22460;21908;22785;21877;17609;15264;25688;Mi,31.08.
2022;AUG.;1177;Handelskai;B;14;Gesamt;LkwÄ;1080;1390;1368;1454;1188;410;248;1672;Mi,31.08.
2022;AUG.;1179;Brunner Straße;B;12;Zentrum;Kfz;11651;13263;13243;13472;12551;8999;6678;14381;Mi,31.08.
2022;AUG.;1179;Brunner Straße;B;12;Zentrum;LkwÄ;955;1246;1264;1285;1095;335;172;1376;Mo,29.08.
2022;AUG.;1179;Brunner Straße;B;12;Brunn am Gebirge;Kfz;13695;15385;15224;15510;15106;11288;8186;16369;Mi,31.08.
2022;AUG.;1179;Brunner Straße;B;12;Brunn am Gebirge;LkwÄ;1128;1465;1506;1505;1283;409;224;1680;Mo,29.08.
2022;AUG.;1179;Brunner Straße;B;12;Gesamt;Kfz;25345;28648;28467;28982;27657;20286;14864;30750;Mi,31.08.
2022;AUG.;1179;Brunner Straße;B;12;Gesamt;LkwÄ;2084;2711;2770;2790;2378;744;396;3056;Mo,29.08.
2022;AUG.;1180;Hochstraße;B;13;Zentrum;Kfz;4452;4828;4589;4903;4804;3857;3275;5396;Mi,31.08.
2022;AUG.;1180;Hochstraße;B;13;Zentrum;LkwÄ;197;238;229;243;230;113;86;276;Mi,31.08.
2022;AUG.;1180;Hochstraße;B;13;Perchtoldsdorf;Kfz;5115;5569;5305;5647;5560;4430;3668;6195;Mi,31.08.
2022;AUG.;1180;Hochstraße;B;13;Perchtoldsdorf;LkwÄ;233;284;269;292;271;122;97;348;Mi,17.08.
2022;AUG.;1180;Hochstraße;B;13;Gesamt;Kfz;9567;10397;9894;10550;10364;8286;6943;11591;Mi,31.08.
2022;AUG.;1180;Hochstraße;B;13;Gesamt;LkwÄ;430;522;498;535;501;236;183;612;Mi,17.08.
2022;AUG.;1181;Breitenfurter Straße;B;13;Zentrum;Kfz;6014;6503;6298;6576;6452;5321;4418;7126;Di,30.08.
2022;AUG.;1181;Breitenfurter Straße;B;13;Zentrum;LkwÄ;228;272;255;277;269;147;104;344;Di,30.08.
2022;AUG.;1181;Breitenfurter Straße;B;13;Breitenfurt;Kfz;5866;6382;6154;6460;6338;5135;4178;7074;Mi,31.08.
2022;AUG.;1181;Breitenfurter Straße;B;13;Breitenfurt;LkwÄ;215;254;240;258;253;140;104;323;Di,30.08.
2022;AUG.;1181;Breitenfurter Straße;B;13;Gesamt;Kfz;11880;12885;12452;13035;12790;10456;8597;14191;Di,30.08.
2022;AUG.;1181;Breitenfurter Straße;B;13;Gesamt;LkwÄ;443;525;495;535;522;288;208;667;Di,30.08.
2022;AUG.;1182;Simmeringer Hptstr.;B;225;Zentrum;Kfz;7650;8376;8371;8362;8428;6800;5135;9151;Mi,31.08.
2022;AUG.;1182;Simmeringer Hptstr.;B;225;Zentrum;LkwÄ;555;708;691;731;645;226;141;791;Di,30.08.
2022;AUG.;1182;Simmeringer Hptstr.;B;225;Schwechat;Kfz;8750;9587;9468;9508;9982;7813;5815;10676;Fr,26.08.
2022;AUG.;1182;Simmeringer Hptstr.;B;225;Schwechat;LkwÄ;609;778;768;799;718;233;166;899;Di,30.08.
2022;AUG.;1182;Simmeringer Hptstr.;B;225;Gesamt;Kfz;16400;17963;17840;17871;18410;14613;10950;19653;Fr,26.08.
2022;AUG.;1182;Simmeringer Hptstr.;B;225;Gesamt;LkwÄ;1164;1486;1458;1530;1363;458;308;1690;Di,30.08.
2022;AUG.;1184;Himberger Straße;G;0;Zentrum;Kfz;4803;5346;5206;5397;5306;3924;3120;5870;Fr,26.08.
2022;AUG.;1184;Himberger Straße;G;0;Zentrum;LkwÄ;194;256;252;262;241;68;19;300;*Mi,31.08.
2022;AUG.;1184;Himberger Straße;G;0;Leopoldsdorf;Kfz;4475;4987;4779;4996;5164;3713;2834;5977;Fr,26.08.
2022;AUG.;1184;Himberger Straße;G;0;Leopoldsdorf;LkwÄ;150;197;194;199;190;58;20;244;Do,25.08.
2022;AUG.;1184;Himberger Straße;G;0;Gesamt;Kfz;9279;10333;9985;10393;10470;7637;5955;11847;Fr,26.08.
2022;AUG.;1184;Himberger Straße;G;0;Gesamt;LkwÄ;344;453;446;461;432;126;39;535;Do,25.08.
2022;AUG.;1187;Triester Straße;B;17;Zentrum;Kfz;8451;9495;9529;9556;9251;7898;4297;10572;Mi,31.08.
2022;AUG.;1187;Triester Straße;B;17;Zentrum;LkwÄ;336;438;442;459;364;122;60;588;Di,16.08.
