Any,Codi,Carretera,Pk,Tipus estació,Font Dades,Població,Comarca,Definició Tram Origen,Definició Tram Final,PK inici,PK final,Longitud Tram,Classificació tècnica,Classificació funcional,Carrils,IFA,IMD,% Pesants,Velocitat Km / h,Any 1,Latitud,Longitud
2018,10550288,C-55,28.200,Primària,STCB,Manresa,El Bages,"C-1411a, Manresa (Sant Pau)","C-16C, Manresa (el Guix)",27.800,30.500,2.700,CU,BP,3,1667.00,41632,0.06,73.65,2018,41.717054,1.843919
2019,40550288,C-55,28.200,Permanent,STCB,Manresa,El Bages,"C-1411a, Manresa (Sant Pau)","C-16C, Manresa (el Guix)",27.800,30.500,2.700,CU,BP,3,1667.00,42372,0.14,73.65,2019,41.717054,1.843919
2020,70550288,C-55,28.200,Primària,STCB,Manresa,El Bages,"C-1411a, Manresa (Sant Pau)","C-16C, Manresa (el Guix)",27.800,30.500,2.700,CU,BP,3,1667.00,42372,0.14,73.65,2018,41.717054,1.843919
2021,70550288,C-55,28.200,Permanent,SGV,Manresa,El Bages,"C-1411z, Manresa (Sant Pau)","C-16C, Manresa (el Guix)",27.800,30.500,2.700,CU,BP,3,1667.00,12497,0.06,73.65,2018,41.717054,1.843919
2022,70550288,C-55,28.200,Permanent,SGV,Manresa,El Bages,"C-1411z, Manresa (Sant Pau)","C-16C, Manresa (el Guix)",27.800,30.500,2.700,CU,BP,3,1667.00,12497,0.06,73.65,2018,41.717054,1.843919
2017,40550328,C-55,32.670,Permanent,SGV,Manresa,El Bages,"C-16, Manresa (el Guix)","C-25, Manresa",30.500,33.258,2.758,PD,BP,3,7967.00,26897,0.05,79.43,2017,41.744893,1.832438
2018,40550328,C-55,32.670,Permanent,SGV,Manresa,El Bages,"C-16, Manresa (el Guix)","C-25, Manresa",30.500,33.258,2.758,PD,BP,3,1717.00,30092,0.03,71.86,2018,41.744893,1.832438
2020,40550328,C-55,32.670,Permanent,SGV,Manresa,El Bages,"C-16, Manresa (el Guix)","C-25, Manresa",30.500,33.258,2.758,PD,BP,3,1717.00,30092,0.03,71.86,2018,41.744893,1.832438
2021,40550328,C-55,32.670,Permanent,SGV,Manresa,El Bages,"C-16, Manresa (el Guix)","C-25, Manresa",30.500,33.258,2.758,PD,BP,3,1717.00,30092,0.03,71.86,2018,41.744893,1.832438
2022,40550328,C-55,32.670,Permanent,SGV,Manresa,El Bages,"C-16, Manresa (el Guix)","C-25, Manresa",30.500,33.258,2.758,PD,BP,3,1717.00,30092,0.03,71.86,2018,41.744893,1.832438
2017,11-308,C-55,43.404,Secundària,STCB,Callús,El Bages,"C-37z/C-25, Manresa (rotonda)",Súria  (inici variant),34.654,47.000,12.346,CU,BP,3,1.00,13182,0.09,73.87,2017,41.80011,1.76909
2018,11-308,C-55,43.404,Secundària,STCB,Callús,El Bages,"C-37z/C-25, Manresa (rotonda)",Súria  (inici variant),34.654,47.000,12.346,CU,BP,2,75.00,11918,0.09,75.20,2018,41.80011,1.76909
2019,11-308,C-55,43.404,Secundària,STCB,Callús,El Bages,"C-37z/C-25, Manresa (rotonda)",Súria  (inici variant),34.654,47.000,12.346,CU,BP,2,1667.00,13968,0.11,73.88,2019,41.80011,1.76909
2020,20550438,C-55,43.404,Secundària,STCB,Callús,El Bages,"C-37z/C-25, Manresa (rotonda)",Súria  (inici variant),34.654,47.000,12.346,CU,BP,2,5.00,12009,0.07,74.73,2020,41.80011,1.76909
2021,20550438,C-55,43.404,Secundària,STCB,Callús,El Bages,"C-37z/C-25, Manresa (rotonda)",Súria  (inici variant),34.654,47.000,12.346,CU,BP,2,1.00,12795,0.08,73.66,2021,41.80011,1.76909
2022,20550438,C-55,43.404,Secundària,STCB,Callús,El Bages,"C-37z/C-25, Manresa (rotonda)",Súria  (inici variant),34.654,47.000,12.346,CU,BP,2,1.00,13024,0.10,72.79,2022,41.80011,1.76909
2021,40550488,C-55,47.233,Permanent,SGV,Súria,El Bages,Súria  (inici variant),"BV-3002, Valls de Torroella",47.000,50.100,3.100,CU,BP,2,8736.00,6229,0.08,87.56,2021,41.835182,1.742007
2022,40550488,C-55,47.233,Permanent,SGV,Súria,El Bages,Súria  (inici variant),"BV-3002, Valls de Torroella",47.000,50.100,3.100,CU,BP,2,8736.00,6432,0.08,87.17,2022,41.835182,1.742007
2017,40550488,C-55,48.000,Permanent,SGV,Súria,El Bages,Súria  (inici variant),"BV-3002, Valls de Torroella",47.000,50.100,3.100,CU,BP,2,5905.00,6295,0.09,87.90,2017,41.835182,1.742007
2018,40550488,C-55,48.000,Permanent,SGV,Súria,El Bages,Súria  (inici variant),"BV-3002, Valls de Torroella",47.000,50.100,3.100,CU,BP,2,8644.00,5619,0.08,92.04,2018,41.835182,1.742007
2019,40550488,C-55,48.000,Permanent,SGV,Súria,El Bages,Súria  (inici variant),"BV-3002, Valls de Torroella",47.000,50.100,3.100,CU,BP,2,8416.00,4833,0.07,83.20,2019,41.835182,1.742007
2020,40550488,C-55,48.000,Permanent,SGV,Súria,El Bages,Súria  (inici variant),"BV-3002, Valls de Torroella",47.000,50.100,3.100,CU,BP,2,8639.00,5276,0.09,88.90,2020,41.835182,1.742007
2021,20550578,C-55,56.725,Secundària,STCB,Cardona,El Bages,"BV-3002, Valls de Torroella","B-400, Cardona",50.100,60.000,9.900,CU,BP,2,1.00,6074,0.09,78.39,2021,41.901145,1.711439
2022,20550578,C-55,56.725,Secundària,STCB,Cardona,El Bages,"BV-3002, Valls de Torroella","B-400, Cardona",50.100,60.000,9.900,CU,BP,2,1.00,6185,0.11,77.20,2022,41.901145,1.711439
2017,119-308,C-55,57.897,Secundària,STCB,Cardona,El Bages,"BV-3002, Valls de Torroella","B-400,Cardona",50.100,60.000,9.900,CU,BP,2,9167.00,6529,0.08,77.80,2017,41.901145,1.711439
2018,119-308,C-55,57.897,Secundària,STCB,Cardona,El Bages,"BV-3002, Valls de Torroella","B-400,Cardona",50.100,60.000,9.900,CU,BP,2,1.00,6451,0.08,78.84,2018,41.901145,1.711439
2019,119-308,C-55,57.897,Secundària,STCB,Cardona,El Bages,"BV-3002, Valls de Torroella","B-400,Cardona",50.100,60.000,9.900,CU,BP,2,1.00,6292,0.08,78.42,2019,41.901145,1.711439
2020,20550578,C-55,57.897,Secundària,STCB,Cardona,El Bages,"BV-3002, Valls de Torroella","B-400,Cardona",50.100,60.000,9.900,CU,BP,2,6667.00,6182,0.08,78.13,2020,41.901145,1.711439
2017,14-1325,C-55,79.250,Cobertura,STCL,Solsona,El Solsonès,límit com. Bages - Solsonès,"C-26/C-451, Solsona",65.345,79.256,13.911,CU,BS,2,1.00,5160,0.04,80.62,2017,41.99181484,1.537952948
2018,14-1325,C-55,79.250,Cobertura,STCL,Solsona,El Solsonès,límit com. Bages - Solsonès,"C-26/C-451, Solsona",65.345,79.256,13.911,CU,BS,2,1.00,4860,0.10,75.82,2018,41.99181484,1.537952948
2019,14-1325,C-55,79.250,Cobertura,STCL,Solsona,El Solsonès,límit com. Bages - Solsonès,"C-26/C-451, Solsona",65.345,79.256,13.911,CU,BS,2,1.00,5117,0.06,81.16,2019,41.99181484,1.537952948
2020,14-1325,C-55,79.250,Cobertura,STCL,Solsona,El Solsonès,límit com. Bages - Solsonès,"C-26/C-451, Solsona",65.345,79.256,13.911,CU,BS,2,1.00,4671,0.05,79.22,2020,41.99181484,1.537952948
2021,14-1325,C-55,79.250,Cobertura,STCL,Solsona,El Solsonès,límit comarcal Bages - Solsonès,"C-26/C-451, Solsona",65.345,79.256,13.911,CU,BS,2,1.00,5883,0.10,60.05,2021,41.99181484,1.537952948
2022,14-1325,C-55,79.250,Cobertura,STCL,Solsona,El Solsonès,límit comarcal Bages - Solsonès,"C-26/C-451, Solsona",65.345,79.256,13.911,CU,BS,2,1.00,4821,0.03,38.21,2022,41.99181484,1.537952948
2017,30550638,C-55,63.280,Cobertura,STCB,Cardona,El Bages,"B-400,Cardona",Límit comarcal El Bages - Solsonès,60.000,65.345,5.345,CU,BP,2,1.00,5000,0.04,82.15,2016,41.923434,1.667115
2018,30550638,C-55,63.280,Cobertura,STCB,Cardona,El Bages,"B-400,Cardona",Límit comarcal El Bages - Solsonès,60.000,65.345,5.345,CU,BP,2,1.00,5000,0.04,82.15,2016,41.923434,1.667115
2020,30550638,C-55,63.280,Cobertura,STCB,Cardona,El Bages,"B-400,Cardona",Límit comarcal El Bages - Solsonès,60.000,65.345,5.345,CU,BP,2,1.00,5000,0.04,60.15,2019,41.923434,1.667115
2021,30550638,C-55,63.280,Cobertura,STCB,Cardona,El Bages,"B-400, Cardona",Límit comarcal El Bages - Solsonès,60.000,65.345,5.345,CU,BP,2,1.00,5851,0.05,79.15,2021,41.923434,1.667115
2022,30550638,C-55,63.280,Cobertura,STCB,Cardona,El Bages,"B-400, Cardona",Límit comarcal El Bages - Solsonès,60.000,65.345,5.345,CU,BP,2,1.00,5851,0.05,79.15,2021,41.923434,1.667115
2017,35630015,C-563,1.140,Cobertura,STCL,Josa i Tuixén,L'Alt Urgell,"Tuixén (pont sobre el riu Josa, marge dret)",Gòsol,0.000,15.594,15.594,CU,C,2,1.00,102,0.01,38.64,2017,42.237774,1.573594
2018,35630015,C-563,1.140,Cobertura,STCL,Josa i Tuixén,L'Alt Urgell,"Tuixén (pont sobre el riu Josa, marge dret)",Gòsol,0.000,15.594,15.594,CU,C,2,1.00,159,0.08,82.24,2018,42.237774,1.573594
2019,35630015,C-563,1.140,Cobertura,STCL,Josa i Tuixén,L'Alt Urgell,"Tuixén (pont sobre el riu Josa, marge dret)",Gòsol,0.000,15.594,15.594,CU,C,2,1.00,107,0.01,53.08,2019,42.237774,1.573594
2020,35630015,C-563,1.140,Cobertura,STCL,Josa i Tuixén,L'Alt Urgell,"Tuixén (pont sobre el riu Josa, marge dret)",Gòsol,0.000,15.594,15.594,CU,C,2,1.00,96,0.05,56.94,2020,42.237774,1.573594
2021,35630015,C-563,1.140,Cobertura,STCL,Josa i Tuixén,L'Alt Urgell,"Tuixén (pont sobre el riu Josa, marge dret)",Gòsol,0.000,15.594,15.594,CU,C,2,1.00,102,0.02,53.57,2021,42.237774,1.573594
2022,35630015,C-563,1.140,Cobertura,STCL,Josa i Tuixén,L'Alt Urgell,"Tuixén (pont sobre el riu Josa, marge dret)",Gòsol,0.000,15.594,15.594,CU,C,2,1.00,105,0.24,29.50,2022,42.237774,1.573594
2017,10580048,C-58,3.600,Primària,STCB,Montcada i Reixac,El Vallès Occidental,"C-33/C-17, Barcelona (Trinitat)","N-150, Montcada",0.000,4.619,4.619,A,BT,2,1.00,143298,0.04,87.26,2017,41.477581,2.162862
2018,10580048,C-58,3.600,Primària,STCB,Montcada i Reixac,El Vallès Occidental,"C-33/C-17, Barcelona (Trinitat)","N-150, Montcada",0.000,4.619,4.619,A,BT,6,1667.00,82087,0.03,45.31,2018,41.477581,2.162862
2019,10580048,C-58,3.600,Permanent,STCB,Montcada i Reixac,El Vallès Occidental,"C-33/C-17, Barcelona (Trinitat)","N-150, Montcada",0.000,4.619,4.619,A,BT,6,1667.00,140147,0.06,45.31,2019,41.477581,2.162862
2020,70580038,C-58,3.600,Primària,STCB,Montcada i Reixac,El Vallès Occidental,"C-33/C-17, Barcelona (Trinitat)","N-150, Montcada",0.000,4.619,4.619,A,BT,6,1667.00,140147,0.06,45.31,2018,41.477581,2.162862
2021,70580038,C-58,3.600,Permanent,SGV,Montcada i Reixac,El Vallès Occidental,"C-33/C-17, Barcelona (Trinitat)","N-150, Montcada",0.000,4.619,4.619,A,BT,6,1667.00,107207,0.05,88.00,2021,41.477581,2.162862
2022,70580038,C-58,3.600,Permanent,SGV,Montcada i Reixac,El Vallès Occidental,"C-33/C-17, Barcelona (Trinitat)","N-150, Montcada",0.000,4.619,4.619,A,BT,6,1667.00,10961,0.04,58.41,2022,41.477581,2.162862
2017,10180608,C-58,6.002,Permanent,SGV,Ripollet,El Vallès Occidental,"N-150, Montcada",Accés AP-7,4.619,7.735,3.116,A,BT,6,6727.00,168046,0.06,91.08,2017,41.495474,2.149675
2019,10180608,C-58,6.002,Permanent,SGV,Ripollet,El Vallès Occidental,"N-150, Montcada",Accés AP-7,4.619,7.735,3.116,A,BT,6,251.00,132457,0.06,90.52,2019,41.495474,2.149675
2018,40580068,C-58,6.002,Permanent,SGV,Ripollet,El Vallès Occidental,"N-150, Montcada",Accés AP-7,4.619,7.735,3.116,A,BT,6,251.00,118096,0.07,90.52,2018,41.495474,2.149675
2020,70580068,C-58,6.002,Permanent,SGV,Ripollet,El Vallès Occidental,"N-150, Montcada",Accés AP-7,4.619,7.735,3.116,A,BT,6,251.00,118096,0.07,90.52,2018,41.495474,2.149675
2021,70580068,C-58,6.002,Permanent,SGV,Ripollet,El Vallès Occidental,"N-150, Montcada",Accés AP-7,4.619,7.735,3.116,A,BT,6,251.00,107107,0.04,80.00,2021,41.495474,2.149675
2022,70580068,C-58,6.002,Permanent,SGV,Ripollet,El Vallès Occidental,"N-150, Montcada",Accés AP-7,4.619,7.735,3.116,A,BT,6,251.00,123290,0.07,83.72,2022,41.495474,2.149675
2017,40580108,C-58,9.800,Permanent,SGV,Ripollet,El Vallès Occidental,"AP-7/N-150, Ripollet","C-1413a, St Quirze del Vallès",7.735,14.000,6.265,A,BT,6,667.00,167243,0.08,85.60,2017,41.50611,2.110904
2018,40580108,C-58,9.800,Permanent,SGV,Ripollet,El Vallès Occidental,"AP-7/N-150, Ripollet","C-1413a, St Quirze del Vallès",7.735,14.000,6.265,A,BT,6,365.00,70908,0.08,78.42,2018,41.50611,2.110904
2020,70580098,C-58,9.800,Permanent,SGV,Ripollet,El Vallès Occidental,"AP-7/N-150, Ripollet","C-1413a, St Quirze del Vallès",7.735,14.000,6.265,A,BT,6,365.00,70908,0.08,78.42,2018,41.50611,2.110904
2021,70580098,C-58,9.800,Permanent,SGV,Ripollet,El Vallès Occidental,"AP-7/N-150, Ripollet","C-1413a, St Quirze del Vallès",7.735,14.000,6.265,A,BT,6,365.00,70908,0.08,78.42,2018,41.50611,2.110904
2022,70580098,C-58,9.800,Permanent,SGV,Ripollet,El Vallès Occidental,"AP-7/N-150, Ripollet","C-1413a, St Quirze del Vallès",7.735,14.000,6.265,A,BT,6,365.00,152653,0.07,83.63,2022,41.50611,2.110904
2017,40580168,C-58,16.249,Permanent,SGV,Sant Quirze del Vallès,El Vallès Occidental,"C-1413a, St Quirze del Vallès",Terrassa (Riera de les Arenes),14.000,20.575,6.575,A,BT,6,6654.00,195767,0.06,87.51,2016,41.542777,2.062325
2018,40580168,C-58,16.249,Permanent,SGV,Sant Quirze del Vallès,El Vallès Occidental,"C-1413a, St Quirze del Vallès",Terrassa (Riera de les Arenes),14.000,20.575,6.575,A,BT,5,251.00,94718,0.05,86.21,2018,41.542777,2.062325
2020,70580168,C-58,16.249,Permanent,SGV,Sant Quirze del Vallès,El Vallès Occidental,"C-1413a, St Quirze del Vallès",Terrassa (Riera de les Arenes),14.000,20.575,6.575,A,BT,5,251.00,94718,0.05,86.21,2018,41.542777,2.062325
2021,70580168,C-58,16.249,Permanent,SGV,Sant Quirze del Vallès,El Vallès Occidental,"C-1413a, St Quirze del Vallès",Terrassa (Riera de les Arenes),14.000,20.575,6.575,A,BT,5,251.00,101927,0.12,104.00,2021,41.542777,2.062325
2022,70580168,C-58,16.249,Permanent,SGV,Sant Quirze del Vallès,El Vallès Occidental,"C-1413a, St Quirze del Vallès",Terrassa (Riera de les Arenes),14.000,20.575,6.575,A,BT,5,251.00,101927,0.12,104.00,2021,41.542777,2.062325
2017,40580208,C-58,20.000,Permanent,SGV,Terrassa,El Vallès Occidental,Terrassa (Riera de les Arenes),"C-16, Terrassa",18.150,20.575,2.425,CU,BS,5,7715.00,38897,0.06,73.47,2016,41.542425,2.019038
2020,70580208,C-58,20.000,Permanent,SGV,Terrassa,El Vallès Occidental,Terrassa (Riera de les Arenes),"C-16, Terrassa",18.150,20.575,2.425,CU,BS,4,7715.00,38897,0.06,73.47,2017,41.542425,2.019038
2021,70580208,C-58,20.000,Permanent,SGV,Terrassa,El Vallès Occidental,Terrassa (Riera de les Arenes),"C-16, Terrassa",18.150,20.575,2.425,CU,BS,4,7715.00,48503,0.05,99.00,2021,41.542425,2.019038
2022,70580208,C-58,20.000,Permanent,SGV,Terrassa,El Vallès Occidental,Terrassa (Riera de les Arenes),"C-16, Terrassa",18.150,20.575,2.425,CU,BS,4,7715.00,48503,0.05,99.00,2021,41.542425,2.019038
2017,40580248,C-58,24.804,Permanent,SGV,Viladecavalls,El Vallès Occidental,"C-16/B-120, Terrassa","B-245, Viladecavalls",22.468,25.008,2.540,CU,BS,4,8739.00,25843,0.06,73.25,2017,41.560791,1.969364
2018,40580248,C-58,24.804,Permanent,SGV,Viladecavalls,El Vallès Occidental,"C-16/B-120, Terrassa","B-245, Viladecavalls",22.468,25.008,2.540,CU,BS,2,2449.00,25639,0.06,73.05,2018,41.560791,1.969364
2019,40580248,C-58,24.804,Permanent,SGV,Viladecavalls,El Vallès Occidental,"C-16/B-120, Terrassa","B-245, Viladecavalls",22.468,25.008,2.540,CU,BS,2,2449.00,26234,0.06,73.05,2019,41.560791,1.969364
2020,70580248,C-58,24.804,Permanent,SGV,Viladecavalls,El Vallès Occidental,"C-16/B-120, Terrassa","B-245, Viladecavalls",22.468,25.008,2.540,CU,BS,2,2449.00,26234,0.06,73.05,2018,41.560791,1.969364
2021,70580248,C-58,24.804,Permanent,SGV,Viladecavalls,El Vallès Occidental,"C-16/B-120, Terrassa","B-245, Viladecavalls",22.468,25.008,2.540,CU,BS,2,2449.00,7939,0.06,77.00,2021,41.560791,1.969364
2022,70580248,C-58,24.804,Permanent,SGV,Viladecavalls,El Vallès Occidental,"C-16/B-120, Terrassa","B-245, Viladecavalls",22.468,25.008,2.540,CU,BS,2,2449.00,7939,0.06,77.00,2021,41.560791,1.969364
2017,40580378,C-58,37.077,Permanent,SGV,Vacarisses,El Vallès Occidental,"B-245, Viladecavalls","C-55, Castellbell i el Vilar",25.008,39.241,14.233,CU,BS,2,8516.00,18024,0.06,65.11,2017,41.616085,1.869177
2018,40580378,C-58,37.077,Permanent,SGV,Vacarisses,El Vallès Occidental,"B-245, Viladecavalls","C-55, Castellbell i el Vilar",25.008,39.241,14.233,CU,BS,2,2504.00,17568,0.06,64.79,2018,41.616085,1.869177
2020,80580378,C-58,37.077,Permanent,SGV,Vacarisses,El Vallès Occidental,"B-245, Viladecavalls","C-55, Castellbell i el Vilar",25.008,39.241,14.233,CU,BS,2,2178.00,14577,0.07,65.74,2020,41.616085,1.869177
2021,80580378,C-58,37.411,Permanent,SGV,Vacarisses,El Vallès Occidental,"B-245, Viladecavalls","C-55, Castellbell i el Vilar",25.008,39.241,14.233,CU,BS,2,8643.00,18192,0.06,65.62,2021,41.616085,1.869177
2022,80580378,C-58,37.411,Permanent,SGV,Vacarisses,El Vallès Occidental,"B-245, Viladecavalls","C-55, Castellbell i el Vilar",25.008,39.241,14.233,CU,BS,2,8643.00,19433,0.06,65.17,2022,41.616085,1.869177
2017,458C0018,C-58C,0.520,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Sabadell","Antiga BV-1248, Sabadell (benzinera)",0.000,3.620,3.620,PD,BS,2,7213.00,41637,0.04,97.49,2017,41.545529,2.077782
2018,40580008,C-58C,0.520,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Sabadell","Antiga BV-1248, Sabadell (benzinera)",0.000,3.620,3.620,PD,BS,6,8173.00,49027,0.04,92.96,2018,41.545529,2.077782
2019,40580008,C-58C,0.520,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Sabadell","Antiga BV-1248, Sabadell (benzinera)",0.000,3.620,3.620,PD,BS,6,9006.00,45384,0.05,95.33,2019,41.545529,2.077782
2020,40580008,C-58C,0.520,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Sabadell","Antiga BV-1248, Sabadell (benzinera)",0.000,3.620,3.620,PD,BS,6,6707.00,37590,0.06,97.40,2020,41.545529,2.077782
2021,40580008,C-58C,0.520,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Sabadell","Antiga BV-1248, Sabadell (benzinera)",0.000,3.620,3.620,PD,BS,6,8183.00,45810,0.06,95.66,2021,41.545529,2.077782
2022,40580008,C-58C,0.520,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Sabadell","Antiga BV-1248, Sabadell (benzinera)",0.000,3.620,3.620,PD,BS,6,8183.00,46550,0.05,106.91,2022,41.545529,2.077782
2019,458LD108,C-58LD,9.800,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Badia","C-58, Sant Quirze del Vallès",12.390,13.780,1.390,CT,BS,2,1.00,23146,0.04,43.26,2019,41.528085,2.094685
2020,458LD108,C-58LD,9.800,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Badia","C-58, Sant Quirze del Vallès",12.390,13.780,1.390,CT,BS,2,7188.00,16327,0.05,44.31,2020,41.528085,2.094685
2021,458LD108,C-58LD,9.800,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Badia","C-58, Sant Quirze del Vallès",12.390,13.780,1.390,CT,BS,2,863.00,21628,0.05,43.37,2021,41.528085,2.094685
2022,458LD108,C-58LD,9.800,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Badia","C-58, Sant Quirze del Vallès",12.390,13.780,1.390,CT,BS,2,863.00,22939,0.05,85.24,2022,41.528085,2.094685
2017,458LD108,C-58LD,13.000,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Badia","C-58, Sant Quirze del Vallès",12.390,13.780,1.390,CT,BS,6,1.00,25921,0.07,0.43,2014,41.528085,2.094685
2018,458LD108,C-58LD,13.000,Permanent,SGV,Sabadell,El Vallès Occidental,"C-58, Badia","C-58, Sant Quirze del Vallès",12.390,13.780,1.390,CT,BS,2,1.00,25921,0.07,0.43,2014,41.528085,2.094685
2017,39580178,C-58LD,17.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa (rotonda)",16.880,17.930,1.050,CT,BS,2,1.00,9245,0.01,0.38,2014,41.542465,2.053757
2018,39580178,C-58LD,17.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa (rotonda)",16.880,17.930,1.050,CT,BS,2,1.00,9245,0.01,0.38,2014,41.542465,2.053757
2019,39580178,C-58LD,17.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa (rotonda)",16.880,17.930,1.050,CT,BS,2,1.00,27043,0.11,39.86,2019,41.542465,2.053757
2020,39580178,C-58LD,17.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa (rotonda)",16.880,17.930,1.050,CT,BS,2,1.00,27043,0.11,39.86,2019,41.542465,2.053757
2021,39580178,C-58LD,17.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa (rotonda)",16.880,17.930,1.050,CT,BS,2,1.00,27043,0.11,39.86,2019,41.542465,2.053757
2022,39580178,C-58LD,17.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa (rotonda)",16.880,17.930,1.050,CT,BS,2,1.00,30212,0.10,77.95,2022,41.542465,2.053757
2017,39580188,C-58LE,18.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa",16.500,19.370,2.870,CT,BS,2,1.00,11003,0.01,0.36,2014,41.54373,2.041491
2018,39580188,C-58LE,18.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa",16.500,19.370,2.870,CT,BS,2,1.00,11003,0.01,0.36,2014,41.54373,2.041491
2019,39580188,C-58LE,18.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa",16.500,19.370,2.870,CT,BS,2,1.00,23700,0.01,62.98,2019,41.54373,2.041491
2020,39580188,C-58LE,18.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa",16.500,19.370,2.870,CT,BS,2,1.00,23700,0.01,62.98,2019,41.54373,2.041491
2021,39580188,C-58LE,18.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa",16.500,19.370,2.870,CT,BS,2,1.00,24200,0.01,61.38,2021,41.54373,2.041491
2022,39580188,C-58LE,18.000,Cobertura,STCB,Terrassa,El Vallès Occidental,"C-58, Terrassa","C-58, Terrrassa",16.500,19.370,2.870,CT,BS,2,1.00,25287,0.07,97.27,2022,41.54373,2.041491
2017,10590018,C-59,1.050,Primària,STCB,Mollet del Vallès,El Vallès Oriental,"C-33/C-17, Mollet del Vallès","AP-7, Santa Perpètua de la Mogoda",0.530,3.000,2.470,PD,BP,2,1.00,44530,0.07,80.20,2017,41.529258,2.204133
2018,10590018,C-59,1.050,Primària,STCB,Mollet del Vallès,El Vallès Oriental,"C-33/C-17, Mollet del Vallès","AP-7, Santa Perpètua de la Mogoda",0.530,3.000,2.470,PD,BP,4,5.00,38208,0.07,81.83,2018,41.529258,2.204133
2019,10590018,C-59,1.050,Primària,STCB,Mollet del Vallès,El Vallès Oriental,"C-33/C-17, Mollet del Vallès","AP-7, Santa Perpètua de la Mogoda",0.530,3.000,2.470,PD,BP,4,5.00,44741,0.07,79.82,2019,41.529258,2.204133
2020,10590018,C-59,1.050,Primària,STCB,Mollet del Vallès,El Vallès Oriental,"C-33/C-17, Mollet del Vallès","AP-7, Santa Perpètua de la Mogoda",0.530,3.000,2.470,PD,BP,4,7333.00,34775,0.08,81.69,2020,41.529258,2.204133
2021,10590018,C-59,1.050,Primària,STCB,Mollet del Vallès,El Vallès Oriental,"C-33/C-17, Mollet del Vallès","AP-7, Santa Perpètua de la Mogoda",0.530,3.000,2.470,PD,BP,4,8333.00,40032,0.08,80.89,2021,41.529258,2.204133
2022,10590018,C-59,1.050,Primària,STCB,Mollet del Vallès,El Vallès Oriental,"C-33/C-17, Mollet del Vallès","AP-7, Santa Perpètua de la Mogoda",0.530,3.000,2.470,PD,BP,4,8333.00,45480,0.07,76.34,2022,41.529258,2.204133
2017,40590048,C-59,3.750,Permanent,SGV,Palau-solità i Plegamans,El Vallès Occidental,"AP-7, Santa Perpètua de Mogoda","B-143, Palau-Solità de Plegamans",3.000,4.700,1.700,PD,BP,4,8483.00,68931,0.10,72.12,2017,41.547987,2.18684
2018,40590048,C-59,3.750,Permanent,SGV,Palau-solità i Plegamans,El Vallès Occidental,"AP-7, Santa Perpètua de Mogoda","B-143, Palau-Solità de Plegamans",3.000,4.700,1.700,PD,BP,6,7179.00,43424,0.12,92.98,2018,41.547987,2.18684
2019,40590048,C-59,3.750,Permanent,SGV,Palau-solità i Plegamans,El Vallès Occidental,"AP-7, Santa Perpètua de Mogoda","B-143, Palau-Solità de Plegamans",3.000,4.700,1.700,PD,BP,6,6308.00,45324,0.11,94.18,2019,41.547987,2.18684
